,epoch,train_loss,val_loss
0,1,0.10418994203209878,0.0
1,2,0.09319145791232586,0.0
2,3,0.08162505179643631,0.0
3,4,0.07025622222572565,0.0
4,5,0.0601011112332344,0.08713164031505585
5,6,0.05282274875789881,0.0
6,7,0.045509852841496466,0.0
7,8,0.040929045807570216,0.0
8,9,0.036664738040417436,0.0
9,10,0.033502090349793436,0.053440303355455396
10,11,0.031077681574970484,0.0
11,12,0.028176828660070895,0.0
12,13,0.027614092687144876,0.0
13,14,0.02469922648742795,0.0
14,15,0.02352038430981338,0.03980634212493896
15,16,0.022795851342380047,0.0
16,17,0.023767306096851827,0.0
17,18,0.022555352468043566,0.0
18,19,0.020044726179912688,0.0
19,20,0.02005737307481468,0.03502494916319847
20,21,0.020548511249944567,0.0
21,22,0.019790955260396002,0.0
22,23,0.018788774264976382,0.0
23,24,0.02000777218490839,0.0
24,25,0.019637735607102514,0.03166572041809559
25,26,0.0176443244330585,0.0
26,27,0.017824376933276653,0.0
27,28,0.01684051933698356,0.0
28,29,0.01826289128512144,0.0
29,30,0.016589504247531296,0.030291930958628654
30,31,0.01768206087872386,0.0
31,32,0.01728026890195906,0.0
32,33,0.017519635520875453,0.0
33,34,0.01646336792036891,0.0
34,35,0.01609844674821943,0.029480305686593055
35,36,0.015728402975946666,0.0
36,37,0.015828315960243346,0.0
37,38,0.015364430705085396,0.0
38,39,0.015106293791905045,0.0
39,40,0.01442974372766912,0.028799670562148095
40,41,0.014599212678149343,0.0
41,42,0.01435024430975318,0.0
42,43,0.014911422086879612,0.0
43,44,0.014618818298913538,0.0
44,45,0.014738159067928792,0.027980007603764533
45,46,0.01442414140328765,0.0
46,47,0.013423171383328736,0.0
47,48,0.014037018665112555,0.0
48,49,0.015615668403916061,0.0
49,50,0.014377396437339485,0.02777293659746647
50,51,0.01430781853850931,0.0
51,52,0.014923265366815031,0.0
52,53,0.014038006123155356,0.0
53,54,0.014467974845319986,0.0
54,55,0.014967008773237468,0.02705119103193283
55,56,0.014093080325983465,0.0
56,57,0.012554535269737243,0.0
57,58,0.012513596657663583,0.0
58,59,0.01421103982720524,0.0
59,60,0.01391896556597203,0.0264968890696764
60,61,0.014449489605613052,0.0
