,epoch,train_loss,val_loss
0,1,0.20837381556630136,0.0
1,2,0.18695648722350597,0.0
2,3,0.16420291643589735,0.0
3,4,0.14192360378801822,0.0
4,5,0.12216550614684821,0.14015488028526307
5,6,0.1067944798618555,0.0
6,7,0.09382936377078295,0.0
7,8,0.0842050340026617,0.0
8,9,0.07461476270109416,0.0
9,10,0.06849946221336722,0.08082398772239685
10,11,0.06342525780200958,0.0
11,12,0.05737682450562716,0.0
12,13,0.05650871945545077,0.0
13,14,0.05015794141218066,0.0
14,15,0.047605662932619454,0.06160153672099113
15,16,0.046168031310662626,0.0
16,17,0.047491069743409754,0.0
17,18,0.045193699887022376,0.0
18,19,0.0407986503560096,0.0
19,20,0.039867019979283214,0.054645481333136556
20,21,0.04148468803614378,0.0
21,22,0.03958749859593809,0.0
22,23,0.037704228423535824,0.0
23,24,0.03998373574577272,0.0
24,25,0.04013246465474367,0.049555644392967224
25,26,0.03502732585184276,0.0
26,27,0.03586396034806967,0.0
27,28,0.033547119610011576,0.0
28,29,0.03686140200588852,0.0
29,30,0.033052203711122274,0.048113749176263806
30,31,0.035437235003337265,0.0
31,32,0.034443542500957845,0.0
32,33,0.03465018644928932,0.0
33,34,0.033613672200590375,0.0
34,35,0.03254481623880565,0.04541919529438019
35,36,0.03168121555354446,0.0
36,37,0.0317603356204927,0.0
37,38,0.03133481335826218,0.0
38,39,0.030529774795286357,0.0
39,40,0.02928793311584741,0.04455210976302624
40,41,0.02909071259200573,0.0
41,42,0.02917708719614893,0.0
42,43,0.02976522466633469,0.0
43,44,0.029398242523893715,0.0
44,45,0.029895163932815196,0.04427126795053482
45,46,0.02865995785687119,0.0
46,47,0.027399836922995746,0.0
47,48,0.028175918874330817,0.0
48,49,0.031206357409246266,0.0
49,50,0.028795679309405388,0.04304872490465641
50,51,0.028742669709026815,0.0
51,52,0.029921499872580172,0.0
52,53,0.028359833615832032,0.0
53,54,0.028728030226193368,0.0
54,55,0.02999742601532489,0.041780193150043485
55,56,0.028418004442937673,0.0
56,57,0.024945744406431915,0.0
57,58,0.025008928030729294,0.0
58,59,0.028328124806284903,0.0
59,60,0.02802380402572453,0.04173622503876686
60,61,0.028688626061193646,0.0
61,62,0.02582881038542837,0.0
62,63,0.025454025459475817,0.0
63,64,0.026034755422733723,0.0
64,65,0.026248379051685332,0.040446283668279646
65,66,0.030293170502409338,0.0
66,67,0.026907519972883164,0.0
67,68,0.02653616841416806,0.0
68,69,0.028070090152323247,0.0
69,70,0.022669800091534853,0.040842434763908385
70,71,0.024287943192757667,0.0
71,72,0.02499323815573007,0.0
72,73,0.025263746688142418,0.0
73,74,0.026065988838672637,0.0
74,75,0.026199421961791813,0.04005206823348999
75,76,0.025020159292034806,0.0
76,77,0.026481687440536916,0.0
77,78,0.024967827438376843,0.0
78,79,0.02448952537961304,0.0
79,80,0.024541923590004445,0.03956370837986469
80,81,0.02599071725271642,0.0
81,82,0.025063114590011537,0.0
82,83,0.026647822000086308,0.0
83,84,0.028552839648909867,0.0
84,85,0.023877551942132414,0.0388442862778902
85,86,0.025271887541748583,0.0
86,87,0.023565889452584088,0.0
87,88,0.026476698112674057,0.0
88,89,0.02448789062909782,0.0
89,90,0.023813003185205163,0.0412152573466301
90,91,0.02569213060196489,0.0
91,92,0.023555971356108783,0.0
92,93,0.023894015327095987,0.0
93,94,0.025108341593295336,0.0
94,95,0.02641922312323004,0.03804856762290001
95,96,0.02328371030744165,0.0
96,97,0.023117637494578958,0.0
97,98,0.022808494605123998,0.0
98,99,0.026459465268999338,0.0
99,100,0.022260715579614045,0.039433066919445994
100,101,0.0235193652799353,0.0
101,102,0.025143851735629143,0.0
102,103,0.02285813754424453,0.0
103,104,0.02146517902147025,0.0
104,105,0.024969242862425745,0.03937144763767719
105,106,0.027415969502180816,0.0
106,107,0.021596109797246753,0.0
107,108,0.023073515086434782,0.0
108,109,0.021104646543972195,0.0
109,110,0.022773968637920916,0.03819863833487034
110,111,0.021468231990002095,0.0
111,112,0.025724796834401785,0.0
112,113,0.023568578087724744,0.0
